text,label
"singkirkan ya, kecemasan",1.0
sangat gelisah,1.0
"Saya membuat kemarin ya cemas,",1.0
"Ya Tuhan, damai damai yang hidup damai dihantui oleh kecemasan, ya Allah",1.0
Hatinya yang terasa lepas gelisah,1.0
"Bawaannya terasa seperti menunggu uji coba tesis memahami, ya, saya khawatir tentang cemas, takut akan perbedaannya",1.0
Kebiasaan cemas,1.0
cemas kembali sehingga mendapat akun,1.0
Tidur yang gelisah,1.0
"Dan tahu benar -benar bagus, derajatlah dengan gelisah semoga",1.0
gugup benar -benar anjir,1.0
atmosfer menyerang gelisah,1.0
Sch kecanduan bermain ponsel seluler dengan gelisah mencoresnya,1.0
Um bantu saya takut rumah orang takut bertemu orang tahu mengapa saya giniiitrs suka menjadi gugup seperti keringat berlebihan yang cemas,1.0
sangat gelisah,1.0
Saya pikir panggung adalah tahap pembukaan whatsapp dengan cemas takut akan bersalah untuk menghilang tugas dan pameran di sana,1.0
Dengarkan Parno unggul,1.0
Anjir dengan gelisah,1.0
menyertai dengan gelisah,1.0
"Halo wkwk jbjb mutual akun saya bot saya benar -benar merasa lelah dengan kekhawatiran saya pikir ya membenci diri saya lebih kemarin, titik pikiran menyakiti otak",1.0
Malam 11 tekan gelisah,1.0
oleh satu keluarga wanita pada usia yang sama dengan mama meninggal rata -rata mama khawatir dia sehat,1.0
"bekas cantik, jadilah tapi gelisah",1.0
"Penyesalan, adalah halhal cemas",1.0
Tidur dengan cemas menonton membawa membawa,1.0
kebnyan dosa gelisah,1.0
muntah kecemasan sialan,1.0
cemas ya berkepanjangan,1.0
atau sangat tertidur seperti pikiran cemas cemas,1.0
khawatir,1.0
Apakah diastikharah adalah deg2nya karu2an doa benar -benar cemas,1.0
"Teman -teman dengan manfaat yang tenang, hati yang gelisah, cowok saya f20",1.0
Perpaduan cemas membuat saya sangat cemas,1.0
benar -benar khawatir,1.0
cemas hal ini pada jam yang benar -benar mengganggu Tuhan,1.0
Lelah lelah,1.0
gelisah berlebihan,1.0
Tangi Ono Harus Memiliki Jantung Gelisah Gasik Sing Koyo,1.0
Haha adalah bawaan yang gelisah,1.0
Gelisah kemarin bingung atau gelisah,1.0
Tanyarl tahu adalah obat sehingga untuk bangun untuk bangun dengan gelisah atau berterima kasih,1.0
Tip dansa yang cemas,1.0
Piyee adalah kru saya yang gelisah,1.0
Dengarkan teman persidangannya seperti gelisah gelisah untuk membersihkan dengan tergesa -gesa melihat orang -orang takut akan wkwk,1.0
"Anjir Like adalah pekerjaan yang sangat gelisah dari tugas untuk muncul, biasanya pada hari Senin, tugas tenggat waktu adalah Rabukamis",1.0
Takut pada Makhluk Gelisah,1.0
menunggu dengan cemas,1.0
Jantung yang gugup adalah miliknya untuk berbicara,1.0
Anjir khawatir,1.0
Doa Doa Gelisah Doa Malas Gerakan Astagfirullah,1.0
Perasaan campur aduk dengan gelisah,1.0
sangat gelisah,1.0
"Nona salam, gelisah sangat gelisah, siapa",1.0
Benar -benar tenang mengetahui bahwa tidur bangun di pikiran saya seperti terasa menumpuk pemikiran,1.0
Kecemasan dengan terserang,1.0
Panik yang gelisah,1.0
Tidur o Hanya Allah yang gugup,1.0
sangat gugup,1.0
Tidur gelisah pertama kali,1.0
Tidur yang gelisah,1.0
Saya menggerakkan lalat tai yang jelek saat trauma besar pada pacar jelek tai lalat dinonaktifkan saat kesalahan,1.0
Khawatir tentang Destiny Piece A dari Daerah Dewa Terletak di mana,1.0
Harap tenang teman mengatakan penelitian saya oke oke mengkompilasi tesis oke kelulusan pengunduran diri direncanakan untuk menjadi gelisah penelitian lama 5 2 magang,1.0
Mengandalkan kecemasan yang paling melupakan kecemasan kecemasan,1.0
Minggu 2 pemeriksaan pikiran yang gelisah,1.0
ya orang -orang merasakan sepeda motor mengobrol segera gelisah,1.0
Malam yang sangat gelisah tenang berbeda,1.0
dengan cemas khawatir terlarang,1.0
Khawatir DUH,1.0
lelah menunggu menjadi gelisah ky dengan cepat untuk huuhh jadi,1.0
Khawatir Nian,1.0
Kebahagiaan kesedihan untuk bergerak dengan cemas menghadapi proses hidup,1.0
Kisah skenario kecemasan ditulis oleh penulis terbaik Anda,1.0
merasa tangan cemas sangat lemah,1.0
Anjing Wake yang gelisah,1.0
Jadilah hati emu gelisah,1.0
berharap sangat khawatir,1.0
Berpikir gelisah tentang hidup,1.0
Saya waktu takut orang yang suka jenis Panikan adalah khawatir,1.0
spekulasi cemas takut,1.0
gelisah,1.0
napas napas dengan cemas dada saya,1.0
Ingin memikirkan kematian pengumuman EH dari masjid itu meninggal o Allah,1.0
Napasii gelisah,1.0
Buakan cemas,1.0
Hangatkan hatimu menghilangkan kecemasan dengan gelisah pelukanku yang mengalir di dalamku,1.0
malam yang sangat gelisah ya,1.0
Minggu malam yang gelisah,1.0
Raya Eid Al -Fitr gelisah dengan senyum penutup.,1.0
perasaan gelisah seperti,1.0
Malam gelisah,1.0
kemarin gelisah,1.0
3 tremor cemas,1.0
Harap Khawatir,1.0
"Orang itu diekstrove di sini, saya takut bertemu orang -orang seperti Anda tahu Anda segera khawatir",1.0
"Tugasnya sangat pusing, fokus membuat mumet atau",1.0
Di sini saya gelisah,1.0
"O Allah, hati rumahku marah, marah dan gelisah saat hatiku akdhsksks, aku dipenuhi dengan kedengkian",1.0
Aduh Khawatir Presentasi Besok,1.0
benar -benar gugup na na teuing aneh,1.0
Mobile BGDD cemas jatuh,1.0
Maju berharap untuk menghentikan keputusasaan kebenaran,1.0
"Terkejut karena kecewa dengan harapan, tingkah laku saya meremehkan kesadaran akan kegelisahan",1.0
Asli 2200 di Restless Fear Mi Pe,1.0
sangat default dalam kegelisahan malas,1.0
"Anda merindukan yang jujur, saya sangat cemas seperti pikiran Anda berpikir",1.0
Pikiran Whyyyyyy cemas sangat pusing,1.0
Kompromi Down Heart of Restless Hearts Happy Like Sad Like Gondola atau The Vehicle,1.0
Saya mudah gugup,1.0
Jadi saya gelisah,1.0
Ove Hinking adalah kamar lelah pusing yang gelisah dengan menyesal memasuki menangis,1.0
Hati sangat gugup,1.0
sangat ingin bekerja merasa malas,1.0
5 persahan 2016 kali merasa cemas perasaan muncul motivasi untuk o allah,1.0
berbicara perlahan kegelisahan,1.0
takut pengunduran diri dengan cemas ya,1.0
Bantu mental di sore hari mengatakan bahwa sangat cemas yang menghambat dan muncul,1.0
seperti au membuatmu menangis ein tag pengirim benar -benar brutal aku khawatir,1.0
menari di ujung kecemasan,1.0
Rumah itu suka khawatir,1.0
Saat file proposal Bacabaca salah dengan file cemas,1.0
Puasa media sosial PTN sangat khawatir bahwa dia enggan membuka media sosial,1.0
"Merasa cemas, ya, usia manajer saya seperti perbedaan dalam anggapan tahun yang lama, jiwa ibu",1.0
"Dengan cemas, dada suka menangis, aku sakit di tenggorokan",1.0
Penulis memposting saya obrolan ketika bacaan cree takut bahwa pembaca seperti au wb benar -benar percaya pada gelisah hhhhh,1.0
sangat sedih merasa patah hati karena alasan yang diketahui,1.0
Suka yang cemas,1.0
Menemani mereka dengan gelisah pada saat mencoba mencari pikiran damai fidge,1.0
Kecemasan gelisah,1.0
Tidur sangat gelisah,1.0
Anjir yang cemas,1.0
Template Idul Fitri Saya khawatir tentang I dari orang -orang yang mengeluh tentang aduu,1.0
Lelah lelah,1.0
Saya memiliki orang bawaan yang cemas dengan bingung seperti sntai,1.0
"Hati cemas dari kecemasan penuh dengan keputusasaan, ingatlah Tuhan mengeluh",1.0
Mental Down Social cemas benar -benar media,1.0
Penyakit hati sulit bagi kehidupan yang sangat sulit orang akan menjadi tips lenyapnya yang gelisah,1.0
"Ya, sangat ingin menghilang dengan panik dengan kepanikan yang mengganggu begitu menangis seperti dia",1.0
cemas,1.0
Mimpi buruk menit yang cemas untuk berhari -hari,1.0
Berita Berita Sepanjang Hari Gelisah,1.0
"menangis gelisah tak terkendali melihat menangis tenang mbak dare2kn sis hidup astrat, Bu baru saja berkata untuk mematuhi permintaan mbak pergi, untuk 1 lari kecuali kamu tahu",1.0
menyertai dengan gelisah,1.0
Bantuan akhirnya bertemu orang tahu saya sangat pusing dengan perut cemas,1.0
"Miliknya hinking oh Allah, tenang di sisa hati yang gelisah",1.0
grogi,1.0
badai ribling adalah gelisah,1.0
Gellana 3ggundah gelisah,1.0
Kehidupan Pertama Cemas Saya Tenang,1.0
dada hem gelisah tahu rasa sakit gila2,1.0
Menyedihkan kesal gelisah,1.0
"Keheningan, tahu, saya takut",1.0
Sangat bersemangat tentang pikiran cemas bosan bingung sangat marah karena kekacauan ah,1.0
"Guys sehingga mudah untuk Ketrigger, ikuti garis sedih itu menyedihkan",1.0
"Sleep Pulas untuk istirahat siang, sementara waktu gelisah karena tugas selesai",1.0
Saya bangun dengan segera khawatir saya khawatir dia menyukainya,1.0
Kecemasan penulis cerita Anda yang ditulis oleh skenario terbaik adalah,1.0
Obat terlupakan galaum Anda berdoa untuk tuharanapi gelisah itu,1.0
Emosi gelisah seperti PM dari sitik dorongan yang nyaman menangis istighfar sangat nduk,1.0
Tidur nyenyak tidur dengan gelisah,1.0
Peningkatan emosional dimotivasi oleh PMS yang tidak aman karena Hormonn yang cemas,1.0
sangat gelisah,1.0
Oh gelisah gelisah,1.0
Besok untuk berpikir cemas,1.0
pengetikan kosong yang gelisah acak saya,1.0
O Allah yang gelisah,1.0
"Lahan, penyesalan halhal itu cemas",1.0
"Meninggalkan whatsapp, alias pemahaman terbuka tau terbuka atau",1.0
Tenang membuat minggu Anda gugup,1.0
Sangat gelisah,1.0
Jujur Jujur Hit,1.0
Bingung anakhati mati seperti merasa berubah,1.0
Tidur yang gelisah,1.0
Anda melakukan waktu yang gelisah,1.0
"Mute tertegun lembar impian saya menyentak denting memanggil saya, saya terbangun dengan gugup",1.0
grogi,1.0
"Kejujuran, merasa cemas sepanjang hari memikirkan saya sangat lelah dengan capeeeee.",1.0
sangat gelisah,1.0
Kesengsaraan kesal gelisah,1.0
Jantung yang gelisah berdebar kencang,1.0
Cemas,1.0
Tanyarl suka gateng pada jam 9 itu mencegah kegelisahan,1.0
"Pagi aku sangat cemas pikiran pusing mual, isi dari ketakutan saya yang gemetar jantung palpitasi ah saya perut berpikir saya mati takut saya takut",1.0
Biarkanlah cemas itu istirahat,1.0
Percayalah untuk mencintai kecemasannya hingga berkali -kali kalah,1.0
Kecemasan tendah kangen alasan tingkat,1.0
Pokoknya Janani dia khawatir tentang kecemasan tumbuh,1.0
"senang, seperti saya menjadi gugup",1.0
cemas ya keringat dingin,1.0
Galau yang menyedihkan,1.0
Tidur yang wajar dengan gelisah tolong senang tidur,1.0
Penyangkaran nyeri depres mudah nyeri berhenti penyakit lezat penyakit depresi mntal,1.0
"Puyeng Buddy bercanda, dengan gelisah",1.0
Kecemasan Keraguan Matchmaking yang utuh,1.0
malam yang gelisah karena apakah itu,1.0
"Anda tahu, itu benar -benar gugup",1.0
napas ampt serangan miko ketemu dokter keadaanya parah dikira2 dokter satunyadipikir2 gangguan cemas gue parah yapanik situasi amptar,1.0
Batin Rasa Rasanye,1.0
membujuk orang hati orang -orang dengan gelisah tidak mengira nak apa -apa,1.0
berhantu,1.0
Segera takut mulai kehilangan dengan cemas itu benar -benar,1.0
Saya Mudah untuk Khawatir,1.0
tahu Anda dengan gelisah,1.0
Minggu menenangkan minggu gelisah,1.0
Segera berbaris karena itu hanya karena memang benar karena ditekankan untuk keluar dengan gelisah,1.0
"Bingung itu seperti sedih tpie egk sedih tpie seperti cemas tpie egk tahu seolah dia egk, tentang tidur tpie egk",1.0
"Ya, saya mencoba impian, saya sangat gugup atau",1.0
Latih konstruksi Anda terbaik,1.0
menumbuhkan pikiran Anda dengan cemas di sisi jiwa yang gugup,1.0
sangat khawatir,1.0
cemas seperti ini,1.0
"cara untuk memikirkan pemikiran negatif adalah berpikir untuk khawatir, hidup, dengan tenang, mudah tentang hal itu",1.0
"Kebiasaan Dicqus hari saya hanyalah gadichat segera gugup, saya mengobrol, wajah",1.0
menari ujung gugup untuk mengambil arahan untuk kehilangan jiwa,1.0
Bisakah kamu tidur dengan gugup,1.0
Rasa sakit yang nyenyak menampung tubuh pikiran Anda yang sudah usang,1.0
Okeyy tapi khawatir,1.0
Ketakutan yang gelisah ove hinking kepanikan dengan serangan,1.0
"Penyesalan, adalah halhal cemas",1.0
Dengan cemas membuat Anda berpikir tentang kekhawatiran,1.0
Anda menghadapi kecemasan untuk membayangkan penyiksaannya terhadap Anda,1.0
"O Allah, aku tahu hatiku gelisah",1.0
"Tentang teman sekelasnya, teman kelulusan, teman kelulusan melakukannya",1.0
Khawatir saya,1.0
Sunday Restless sedang berpikir besok hari Senin,1.0
"Menambahkan usia yang cemas, serius, ke usia melangkah pada 24, saya benar -benar khawatir waktu saya hampir habis",1.0
Nyaman bangun tidur dengan gelisah,1.0
gelisah saya biasanya,1.0
cemas saya ondehh,1.0
Pekerjaan saya selesai adalah kemarin hati itu buruk,1.0
anjeeeeeeeer seperti dengan cemas,1.0
"Ah saya bilang saya mengganggu kepanikan, saya berpikir untuk mengganggu kegiatan ujian semester benar -benar menangis saya benci kecemasan panik yang sulit untuk dipikirkan",1.0
"Stres untuk waktu yang lama, penindasan malam terasa, hasilnya meningkat berkali -kali hasilnya dihargai untuk mengandalkan Tuhan, yang gelisah, adalah, cobalah untuk menyerah",1.0
Berbicara dengan jujur ​​orang -orang berbohong seperti,1.0
adalah kongenital gelisah,1.0
Disusut oleh pekerjaan Bubrah Bubrah Gud,1.0
ya cemas,1.0
Logika ekspektasi kecemasan alasan logika diterima,1.0
sangat gugup,1.0
menyertai dengan gelisah,1.0
Saya adalah bahwa saya berdoa begitu takut hehe khawatir tentang doanya,1.0
Sistem Global Restless Positioning Spaneng Panic,1.0
gelisah untuk mencari kreativitas,1.0
"Sejujurnya, orang -orang bersedia, rumah saya tahu salah menenangkan dunia yang gelisah, pelukan untuk membuat lelah berusaha menjadi baik",1.0
tidak karena dari 9 tidur nanti dari pikiran cemas,1.0
Tidur mengerti dengan gelisah,1.0
"fase terasa adalah usia 20 kehidupan seperti itu menghasilkan terlalu berlebihan, membawa kecemasan",1.0
khawatir,1.0
Sangat jernih untuk disuruh menunggu kacau,1.0
"Ya, gugup, sangat gelisah",1.0
Tenang pagi salam yang bagus melalui malam yang gelisah dengan gelisah,1.0
"dihadapkan dengan emosi, yang khawatir itu melanggar hukum untuk mengeluarkan situasi bajingan",1.0
berabad -abad saya mendergani paru -paru dengan cemas tidak ada suami tangan saya pergi ke luar negeri untuk menentang 2 stres rasanya seperti waktu berabad -abad,1.0
Tubuh pincang gelisah,1.0
tidur gelisah saat tidur saat dia sangat sadar seperti orang yang pingsan,1.0
Hati adalah doa yang tenang dari pujian Tuhan dengan mudah marah,1.0
kebiasaan yang sangat ingin muntah,1.0
Tidur perjalanan yang gelisah,1.0
bekerja dengan gelisah,1.0
Apakah Radaada khawatir,1.0
Berita Gelisah Semua Hari Berita,1.0
Tidur sangat tentang berpikir gugup,1.0
Takut perasaan gelisah,1.0
jam tidur dengan gelisah hehe sebuah roti,1.0
Tahu dada yang cemas menangis saat menangis air mata heheheheh,1.0
Ah saya benar -benar melihat kecemasan mual yang ngeri ove hinking,1.0
Tidur sangat gugup malam,1.0
kaldu yang khawatir,1.0
Nafsu penurunan berat badan kehilangan menangis menangis yang disebut depresi,1.0
Saya cemas seperti sakit efek buruk membuat kepala saya,1.0
Jadi saya gugup,1.0
Dan tahu Anda lemas otak yang jernih,1.0
Kecemasan yang berbeda terasa,1.0
"untuk menangis dengan gelisah, ketahanan berpikir ldr",1.0
Hadapi dengan cemas membayangkan siksaannya terhadap saya,1.0
untuk gelisah seperti tidak ada alasan,1.0
hati sangat gelisah,1.0
Sil yang cemas,1.0
Keputusan yang sesuai dengan bubur merah pasar cemas,1.0
dari RID Get kecemasan Amin,1.0
orang -orang baaaiiiiiiik sangat suka bingung kadang -kadang pusing berpikir tentang kebaikan,1.0
Disselela sangat rindu dengan gelisah baru -baru ini,1.0
benar -benar khawatir,1.0
orang dewasa yasemalem gelisah gelisah di pagi yang sama tidak ada yang terjadi,1.0
Cowok tahu aku takut suka takut dengan cemas,1.0
"Terkadang besok besok khawatir pikirkan untuk mengistirahatkan ujung ujungnya, lihat IJO",1.0
diam -diam rl nyaman gelisah,1.0
grogi,1.0
keraguan tampak dengan cemas Tuhan benar -benar jlass,1.0
Insomnia gelisah adalah,1.0
NAMA TETAP PKP KAH KANTI JE PKP JE KATANG MEREKA ROYAL,1.0
Hati Gatenangga yang sangat gelisah Asdmekendddd,1.0
kesal seperti menangis menangis untuk membuat kegelisahan,1.0
seperti Aduh cemas,1.0
panik aku aku gelisah,1.0
"Malam ove hinking dengan cemas seperti aktivitas saya cemas mual saya, sakit perut terkadang berpikir kebanyakan membuat sakit kepala",1.0
Sad Ah Khawatir,1.0
Besok berjudul Anjing Dilemabing,1.0
"cinta benar -benar maaf akun itu sulit untuk harapan atau tidak sedih dengan sedih menyerah paniccin mengetahui berjalan saya benar -benar mencoba untuk megah tetapi cinta maaf gagal, ya cinta cinta positif",1.0
Ove hinkingkesepiancasbadmoodsedihkeinget halhal lezat yang dibuatnya,1.0
Gelisah,1.0
Mencari pengangguran kerja untuk prospek membuat gelisah,1.0
"Ini benar -benar otak untuk mengamati bodoh, jadi hal -hal yang benar -benar mengganggu pikiran seperti memikirkan alasan benar -benar memikirkan dampaknya, hanya membuat berhenti berpikir keras untuk membuat hati argghh gelisah",1.0
"Tenang adalah sialdaritadi, aku sangat gugup",1.0
Tonton itu sehingga youtube gugup,1.0
Pekerjaan Hati Kecemasan Deg Deg Tahu,1.0
hati yang gelisah orang mencari kesalahan orang yang salah,1.0
Kampus Hard Setepek Ya Lelah Hati Lelah Secara Fisik Bertemu Ketakutan akan Kecemasan Menangis Sudah Menyerah Organisasi,1.0
untuk membuat ruang untuk mendengarkan obrolan gelisah,1.0
"RL Guys terkadang kondusif untuk pusing yang gelisah, menangis berkeringat atau bingung seperti reaksi",1.0
Perasaan yang sangat gelisah mengetahui pikiran yang tenang,1.0
"Seperti kesulitan tidur seperti orang yang cemas tidur dengan gelisah sebentar bangun bangun, kiat tidur untuk tidur",1.0
Saya seperti anjing gelisah,1.0
"Ngomong -ngomong, Nutmeg pusing ketika saya membangunkan saya menambahkan uang gelisah untuk menghabiskan uang pribadi",1.0
gelisah aku,1.0
bisu khawatir wa,1.0
sore gelisah,1.0
gelisah di seluruh tubuh suasana hati secara acak atau ketahui arahnya dengan cepat,1.0
Minggu khawatir,1.0
fase di mana untuk pemikiran fositif depantitan membuat Tuhan mempercayakan Tuhan sambil berdoa dengan cemas hasil terbaik,1.0
grogi,1.0
gelisah aku,1.0
"Hati Anda sedih mendengarkan kecemasan Anda, Allah Anda adalah hati",1.0
minggu gelisah a,1.0
bangun kenapa gelisah,1.0
tidak aman takut kecemasan dengan ragu -ragu,1.0
"Ya, intinya adalah saya merasa capesiseleliseli dicampur seperti memisahkan hati pikiran otak saya bepergian dengan gembira saya merasa detik",1.0
gelisah adalah hem,1.0
khawatir gelisah,1.0
Efek dari obat depres sangat fase depres tampak lelah lelah,1.0
menjalani kecemasan fase di mana hantu,1.0
seminggu alias Balas Harapan Benar -benar Khawatir,1.0
Perasaan h2 anjir yang benar -benar gelisah bingung sengsara seperti ketenangan yang disebut perasaan campur aduk anjir yang sangat lezat,1.0
puasa pertama dalam cemas,1.0
Campuran dengan bimbanggelisahsihih point,1.0
Khawatir saya oh begitu astaga,1.0
saya gelisah ih,1.0
Huh dengan gelisah,1.0
Tugas mengeluh tugas yang terkejut Anmemas,1.0
Terima kasih Tuhan karena Anda khawatir tentang d4rkbot Anda,1.0
Malas dalam posisi gelisah yang bingung tentang membuat keputusan,1.0
Kemarin tidur pukul 7 malam jam 8 jam 8 sore tidur di sore hari di malam hari,1.0
Anda terkadang menyukai hati yang kosong di malam yang gelisah,1.0
"3 minggu, jantung berdebar menakutkan, kepala otak yang menakutkan, saya pikir objek tidak diabaikan",1.0
"Ya, saya pikir kekhawatiran itu senang bagi saya untuk hubungan karena takut kecemasan",1.0
"Merasakan malam sisanya, kekhawatiran gugup tentang keributan adalah laptop laptop yang dipinjam dengan cepat untuk mengembalikan pemberani yang berani untuk mengundang masham yang bising dengan nyaman dengan cepat pulang jam 9 malam",1.0
